*gender n.性別
*gloomy adj.黑暗的
gene n.基因；遺傳因子
glorious adj.光榮的；輝煌的
general adj.一般的；普遍的
glory n./v.光榮；驕傲
*generalize v.歸納
glove(s) n.手套
generate v.產生；引起
glow v./n.發光；發熱
generation n.世代；產生
glue n./v.膠水；黏牢
*generator n.發電機
go v.去；從事
generosity n.慷慨
goal n.目標
generous adj.慷慨的
*goalkeeper n.守門員
*generously ad v.慷慨地
goat n.山羊
*genetics n.遺傳學
god n.上帝；造物主
genius n.天賦；天才
goddess n.女神；受尊崇的女子
gentle adj.有教養的
gold n./adj.黃金(色)
gentleman n.紳士
golden adj.金色的；貴重的
genuine adj.真誠的
*goldfish n.金魚
*geographical adj.地理學的
golf n./v.高爾夫球
geography n.地理學；地形
good adj./n.好的；利益
*geometry n.幾何學
*goodbye interj./n.再見
*germ n.起源；細菌
*goodness n.善良
gesture n./v.做手勢；手勢
*goods n.貨物
get v.獲得；到達
goose n.鵝；傻瓜
*ghetto n.城市中猶太人的保留區
*gorgeous adj.華麗的
ghost n.鬼；幽靈
*gospel n.主義
giant adj./n.巨人；巨大的
gossip n./v.流言輩語
govern v.統治；治理
gray adj./n.灰色的
government n.政府；政體
grief n.悲傷；不幸
governor n.州長；主管
grieve v.使悲傷
gown n.長禮服；長抱
*grill v.烤
grab v./n.抓取；奪取
*grim adj.嚴厲的
grace n./v.優雅
grin v./n.露齒而笑
graceful adj.優美的
grind v.磨；碾；壓
gracious adj.和藹的；雅致的
*groan n./v.呻吟
grade n./v.級別；評分
grocery n.食品雜貨店
gradual adj.逐步的；平緩的
*groom n.馬夫
graduate v./n.畢業；大學畢業生
ground n.地面
graduation n 畢業；畢業典禮
group n./v.群；團體；聚集
grain n.穀粒；穀物
*grove n.樹叢
gram n.(重量單位)克
grow v.發育；種植
grammar n.文法
growth n.生長；發育
grammatical adj.文法上的
*grumble v.發怨言
grand adj.雄偉的；重大的
guarantee n./v.保證；擔保品
grandchild n.(外)孫子／女
guard n./v.保衛；守衛
granddaughter n.孫女；外孫女
guardian n.監護人；管理員
grandfather/grandpa n.祖父；外祖父
guess v./n.猜測
grandmother/grandma n.祖母；外祖母
guest n.客人
grandson n.孫子；外孫
guidance n.引導
grape n.葡萄
*guideline n.指導方針
*grapefruit n.葡萄柚
guilt n.犯罪
grasp v./n.緊握；理解
guilty adj.有罪的；內疚的
grass n.青草；草地
guitar n.吉他
grasshopper n.蝗蟲；蚱蜢
gulf n.海灣；深淵
*grate n./v.壁爐；磨碎
gum n.樹脂；口香糖
grateful adj.感謝的
gun n.槍；砲
gratitude n.感激
guy n.傢伙；朋友
grave adj.重大的；嚴肅的
gymnasium/gym n.體育館
grave n.墓穴；埋葬處
*gypsy n.吉普賽
gravestone n.墓碑


H

graveyard n.墓地
gravity n.重力；萬有引力
habit n.習慣
grease n.油脂
habitual adj.習慣的
greasy adj.油膩的
*hail v.歡迎
great adj.重大的
hair n.毛髮；頭髮
greatness n.很多
haircut n.理髮
greed n.貪婪
*hairdo n.髮型
greedy adj.貪婪的
hairdresser n.美髮師
green adj./n.綠色的
*hairstyle n.髮型
greenhouse n.溫室
half adj./adv./n.二分之一的
greet v.問候
*halftvay adj./adv.位於兩地中途的
greeting(s) n.問候語
hall n.大廳；走廊
hallway n.玄關；走廊
hawk n.鷹
halt v./n.停止；暫停
*hay n.乾草
*halt v.猶豫
head n.頭
ham n.火腿
*headache n.頭痛
hamburger n.漢堡
*heading n.標題
hand n./v.手；交給
headline n.(報紙的)標題
handbook n.手冊
*head-on adj./adv.正的
*handful n.一把
headquarters n.總部
handicap n.障礙；不利條件
heal v.治癒
handkerchief n.手帕；圍巾
health n.健康
handle (1) n.柄；把手
healthy adj.健康的
handle (2) v.觸摸；處理
*heap n.堆
handsome adj.英俊的
hear v.聽見
handwriting n 書寫
*hearsay n.謠言
handy adj.手邊的；巫巧的
heart n.心臟；中心
hang v.懸掛；吊死
heat n./v.熱度；加熱
hanger n.衣架；絞刑執行者
heater n.暖氣機
happen v.發生
heaven n.天國；極樂之地
*happening n.事件
*heavier adj.重的
*happily ad v.快樂的
heavy adj.沉重的
happiness n.快樂
*heavyweight n./adj.重量級拳手；重的
happy adj.快樂的
*hedge n.樹籬
*harassment n.煩惱
heel n.腳後跟
harbor n.海灣；港灣
height n.高度
hard adj./adv.硬的；艱難的
*heighten v.增高
harden v.使變硬；使堅強
*heir n.繼承人
hardly ad v.幾乎不
*heiress n.女繼承人
hardware n.五金器具；硬體
*helicopter n.直昇機
*hardy adj.強壯的
*helmet n.頭盔；安全帽
*hare n.野兔
help n./v.幫助
harm n./v.損害；傷害
helpful adj.有幫助的
harmful adj.有害的
*herald n./v.使者；宣布 v.之將臨
harmony n.協調
*herd n.獸群
*harness n.馬具
here n./adv.這裡；在這裡
harsh adj.粗糙的；殘酷的
*heroin n.海洛英
*harshly adv.刺耳地；嚴厲地
*heroine n.女英雄
harvest n./v.收穫
*hesitantly adv.遲疑地
*hasten v.急忙
*heterosexual adj.異性戀的
hastily adv.急忙地
*hierarchy n.階級組織
hasty adj.匆忙的
*hijack v.劫取
hat n.帽子
*hike n.健行
hatch v.孵蛋；策劃
*hinder v.妨礙
hate v./n.憎恨
hint n./v.暗示
hatred n.憎恨；敵意
hip n.臀部
*haul v.拖
hire v./n.租借；雇用
historian n.歷史學家
*hostile adj.敵人的
historic adj.歷史上著名的
*hostility n.敵意
historical adj.歷史的’
hot adj.熱的；熱情的
history n.歷史
hotel n.旅館；飯店
hit v./n.打中；打擊
house n./v.住宅
hobby n.嗜好
household adj./n.家庭的
*hockey n.曲棍球
housekeeper n.女管家
hold v./n.抓住；支撐
housewife n.家庭主婦
hole n.孔；漏洞
housework n.家事；家務
holiday n.假日
housing n.住房建築
*Hollywood n.好萊塢
how adv.如何；多少
holy adj.神聖的
however adv./conj.然而
home n./adv.住家；家庭
*howl v.號叫
homeland n.祖國；家夠卜
hug n./v.擁抱；抱住
homeless adj.無家可歸的
huge adj 龐大的
*homely adj 家常的
human adj./n.人類的
homesick adj.懷鄉病的
humanity n.人性；人文學科
*hometown n.永久居留地
humble adj.謙恭的
homework n.家庭作業
*humbly adv.謙虛地
*homosexual adj./n.同性戀
humid adj.潮溼的
honest adj.誠實的
humidity n.溼氣
honesty n.誠實
*humiliate v.屈辱
honey n.蜂蜜
*humiliation n.蒙羞
honeymoon n.蜜月假期
humor n.幽默感
honor n./v.榮譽；使…增光
humorous adj.幽默的
honorable adj.榮譽的
*humorously adv.幽默地
hook n.勾子；陷阱
hundred adj./n.一百
hop v./n.跳過；跳躍
hunger n.飢餓
hope v./n.希望
hungry adj.飢餓的；渴求的
hopeful adj.充滿希望的
hunt v./n.追捕；打獵
horizon n.地平線；眼界
hunter n.獵人
*hormone n.荷爾蒙
*hurl v.用力投擲
hom n.角；號；喇叭
*hurrah interj.歡呼聲
horrible adj.可怕的
hurricane n.颶風；暴風雨
horri 行 v.使恐懼
hurry n./v.急忙
*horrifying adj.駭人的
hurt n./v.受傷
horror n.恐怖
husband n.丈夫
horse n.馬
*hygiene n.衛生
*hose n.長統襪及短襪
*hymn n.聖歌
*hospitable adj.好客的
*hyphen n.連字號
hospital n.醫院
*hypocrisy n.虛偽
host n./v.主人
*hypocrite n.偽君子
*hostage n.人質
*hypothesis n.假設
hostel n.旅舍
*hysterical adj.患歇斯底里症的
hostess n.女主人

*impair v.損害


I

*impartial adj.公平的
I.Q. n.智力商數
*impatient adj.不耐煩的
ice n.冰
*imperial adj.帝國的
iceberg n.冰山
*impersonal adj.不受個人感情影響的
ID n.身分證
*implement v.實現
idea n.主意；觀念
*implicit adj.暗示的
ideal adj./n.理想(的)
imply v.暗示
identical adj.同一的
*impolite adj 不禮貌的
identification n.識別；身分證明
import n./v.進口
identify v. 鑑定；識別
importance n.重要性
identity n.身分；同一性
important adj.重要的
*ideological adj.意識形態的
*imposing adj.氣勢雄偉的
*ideology n.意識形態
*impractical adj.不切實際的
idiom n.慣用語
impress v.使銘記
idiot n.白癡
impression n.印象
*idle adj.不做事的
impressive adj.令人印象深刻的
*idol n.偶像
*imprison v.監禁
if conj. 如果
improve(ment) v.(n.)改善
ignorance n.無知
*inability n.無能力
ignorant adj.無知的
*inappropriate adj.不適當的
ignore v.不顧；忽視
*incentive n./adj.刺激
ill adj./adv.生病的
inch n./v.英吋
*illegal adj.違法的
incident n.事件；插曲
illness n.患病；身體不適
*incidentally adv.附帶的
*illogical adj.不合理的
*inclination n.傾斜
*illuminate v.照亮
include v.包括
illustrate v.圖解；說明?

including prep.包含·在內
illustration n.圖解；說明?

income n.收入
image n.影像；形像
*incomplete adj.不完全的
imaginary adj.想像中的
*inconvenient adj.使人不便的
imagination n.想像力；創造力
increase n./v.增加
imaginative adj.想像的
*incredible adj.驚奇的
imagine v.想像
*incur v.招致
imitate v.模仿
*indebted adj. 負債的
imitation n.偽造
*indecision n.無決斷力
immediate adj.立刻的
indeed adv.的確
*immense adj.極大的
independence n.獨立
immigrant n.移民
independent adj.獨立的
immigration n.移居
*independently adv.獨立的
immigrate v.遷移
indicate v.指示；象徵
*imminent adj.逼近的
*indicator n.指示者
*immoral adj.不朽的
*indifference n.不關心
*immune adj.免除的
*indifferent adj.對…不感興趣
impact n./v.衝擊；產生影響
*indigestion n.消化困難
*indignant adj.憤慨的
inner adj.內在的
*indignation n.憤慨
innocence n.清白；無知
*indirect adj.非直接的
innocent adj.清白的；無知的
*indistinct adj.模糊的
innovation n.革新；創新
individual adj./n.個別的；個人
input n./v.輸入
indoor adj.室內的
*inquisitive adj.好管閒事的
indoors adv.在室內
*insane adj.瘋狂的
*indulge v.使滿足
insect n.昆蟲
industrial adj.工業的
*insecure adj.不安全的
industrialize v.使工業化
insert v.插入
*industrious adj.勤勉的
inside prep./adj./adv./n.在…的裡面；內部的
industry n.工業
insist v.堅持
*ineffective adj.無效力的
inspect v.檢查
*inefficient adj.無效率的
inspection n.檢查
*inevitable adj.無可避免的
inspiration n.靈感
*inexpensive adj.不貴的
inspire v.鼓舞
infant n.嬰兒
*inspiring adj.令人鼓舞的
*infantry n.步兵
*instability n.不穩定
*infer v.推斷
*installation n.安置
*inference n.推論
instance n.例子
inferior adj.低於…的
instant adj.立刻的
*infinite adj.無窮的
*instantly adv.立即
inflation n.通貨膨脹
instead adv.反而
*inflict v.予以(打擊等)
instinct n.本能；直覺
influence n./v.影響力；作用
*institutional adj.制度(上)的
influential adj.有影響的
instruct v.指導
*influenza n.流行性感冒
instruction n.教導；指示
inform v.通知
instructor n.指導者；教練
informal adj.非正式的
instrument n.儀器；樂器
information n.資訊
insult n./v.羞辱
informative adj 情報的
*insulting adj.侮辱人的
*ingenuity n.靈巧
*insurance n.保險
ingredient n.組成部分
*intact adj.未觸動的
inhabitant n.居民
*integral adj.構成整體所需要的
inherit v.繼承
*integrity n.廉正
initial (1) adj.最初的
*intellect n.理解力
initial (2)n.字的起首字母
intelligence n.智慧；情報工作
*initially adv.在起初
intelligent adj.聰明的
*initiate v.開始；使入會
*intelligible adj.易了解的
*inject v.注射
intend v.打算
injure v.傷害
intense adj.強烈的
injury n.傷害
intensify v.強化
*injustice n.不公正
intensity n.強烈；強度
ink n./v.墨水；塗墨水於…
intensive adj.加強的
inn n.小旅館；客棧
*intent n.目的
intention n.意圖；目的
*invoke v.祈求幫助或保護
interact v.互動
involve(ment) v.(n)使捲入
interaction n.互動
*inward adj.在內的
*intercept v.中途阻止
iron n./adj.鐵；熨斗
*interchangeable adj.可交換的
*ironic adj.諷剌的
*intercourse n.交際
*irony n.反語
interest n./v.利益；興趣
*irregular adj.不合常規的
interesting adj.有趣的
*irrelevant adj.不切題的
interfere v.妨礙；干預
*irresponsible adj.不須負責任的
interference n.阻礙；干預
*irritable adj.急躁的
interior n./adj.內部(的)
*irritate v.激怒
intermediate adj.中問的
island n.島
internal adj.內部的
isolate v.使孤立
international adj.國際的
*isolated adj.孤立的
Internet n.網際網路
isolation n.隔離
interpret v.解釋；翻譯
*Italian n.義大利文
interpretation n.解釋；翻譯
*itch v.發癢
*interpreter n.口譯者
item n.項目
interrupt v.打斷
ivory adj./n.似象牙的；象牙(質)
interruption n.阻礙；干擾


J

intersection n.橫切
interview n./v.會見；面試
jacket n.夾克
intimate adj.親密的；熟悉的
jail n./v.拘留所
*intimidate v.脅迫
jam n.果醬；堵塞
*intonation n.語調
January n.一月
*intricate adj.複雜的
*Japanese n.日本人
*intrigue v./n.密謀；陰謀
jar n.罐；罈；瓶
*intriguing adj. 有趣的；有魅力的
*jar n.刺耳的聲音
introduce v.介紹；提出
*jasmine n.茉莉
introduction n.介紹；引言
jaw n.頜；顎；下巴
*intuition n.直覺
*jaywalk v.不遵守交通規則而穿越馬路
invade v.侵略；侵犯
jazz n.爵士樂
invasion n.入侵
jealous adj.嫉妒的
invent v.發明；創造
jeans n.牛仔褲
invention n.發明；創造力
jeep n.吉普車
*inventor n.發明者
jelly n.果凍
invest(ment) v.(n.)投資；投入
*jerk v.猛然一推
investigate v.調查；研究
jet n.噴射機
investigation n.調查；研究
jewel n.珠寶
*investigator n.調查者
jewelry n.(總稱)珠寶
*investor n.投資者
job n.工作
*invisible adj.看不見的
jog n./ v.輕搖；慢跑
invitation n.邀請
*jog v.輕撞
invite v.邀請
join v.參加
*inviting adj.吸引人的
joke n./v.玩笑
journal n.雜誌；期刊
king n.國王
*journalism n.新聞業
kingdom n.王國；王權
*journalist n.新聞記者
*king-size adj.特大號的
journey n.旅行
kiss n./v.吻
joy n.歡樂
*kit n.所有的裝備
joyful adj.高興的
kitchen n.廚房
*joyous adj.快樂的
kite n.風箏
judge(ment) n./v.法官
kitten n.小貓
*judicial adj.法庭的
knee n.膝蓋
juice n.果汁
kneel v.跪下
July n.七月
knife n.刀
jump n./v.跳躍
knight n.騎士；爵士
*junction n.連接
knit v.編織；接合
June n.六月
knob n.節；瘤
jungle n.叢林
knock n./v.敲；打
junior n./adj.較年少者
knot n./v.(繩等的)結
junk n.廢物；垃圾
know v.知道
just adj.公平的
*know-how n.技能
just adv.僅僅
knowledge n.知識
justice n.公平；正義
*knowledgeable adj.博識的
*justification n.理由


L

*justly adv.合理的
*juvenile adj.少年的
*lab n.實驗室
label n./v.標籤


K

labor n./v.勞動；勞工
*kangaroo n.袋鼠
laboratory/lab n.實驗室
keen adj.熱衷的
lace n.鞋帶；花邊
*keenly adv 激烈地
lack v./n.缺少
keep v.保存
*lad n.少年
ketchup n.調味蕃茄醬
ladder n.梯子
kettle n.水壺
lady n.女士
key adj.關鍵的
lake n.湖
key n.鑰匙；關鍵
*lama n.喇嘛
keyboard n.鍵盤
lamb n.小羊
kick v.踢；反衝
*lament v.悲傷
kid n.小孩
lamp n.燈
*kidnap v.綁架
land n.土地
*kidney n.腎
land v.使登陸
kill v.殺死；使終止
*landing n.登陸
*killer n.殺人者
*landlady n.女房束
kind adj.親切的
*landlord n.地主
kind n.種類；性質
landmark n.陸標
kindergarten n.幼稚園
*landmine n.地雷
*kindly adj.友善的
*landslide n.山崩
*kindness n.親切
lane n.小路；巷弄
language n.語言
legal adj.法律上的；合法的
lantern n.燈籠；街燈
*legally adv.法律上
lap n.膝部
legend n.傳說
large adj.大的
leisure adj./n.空閒的
largely adv.大部分
leisurely adj./adv.悠然的
*laser n.雷射
lemon n.檸檬
last adj./adv./n./pron. 最後的；最近的
lemonade n.檸檬水
last v.持續
lend v.把…借給
late adj./adv.遲的；晚的
length n.長度；期間
lately adv.最近
*lengthy adj.冗長的
latest adj.最近；最遲
lengthen v.使延長
*latitude n.緯度
lens n.鏡片；眼球的水晶體
latter adj./n.後面的；後半的
*lesbian n.女同性戀者
flatter adj.近來的
less adj./adv.較少的/地
laugh n./v.笑
*lesser adj./adv.較小的
laughter n.笑
lesson n.功課；課程
launch v./n.發射；投擲
let v.允許；讓
laundry n.洗衣店
letter n.信；字母
law n.法律
level n.高度；層；水準
lawful adj.法律上的
*liability n.有義務
*lawmaker n.立法者
liar n.說謊的人
lawn n.草坪
liberal adj.心胸寬闊的
*lawnmower n.除草機
*liberate v.解放
*lawsuit n.訴訟
*liberation n.解放
lawyer n.律師
liberty n.自由
lay v.放；安排；下蛋
librarian n.圖書館員
*layman n.門外漢
library n.圖書館
lazy adj.懶散的
license n./v.許可；執照
lead v.領導
lick n./v.舐；(火)蔓延
leader n.領袖
lid n.蓋子；眼瞼
leadership n.指揮；統率力
lie n./v.躺臥
leaf n.葉子；一張或一頁
*lieutenant n.陸軍中尉
*leak v.漏
life n.生命
*leakage n.洩漏
lifeboat n.救生艇
lean v.傾斜；倚靠
lifeguard n.救生員
leap n./v.跳躍；舞
*lifelong adj.終生的
learn v.學習
lifetime n.一生
learned adj.有學問的
lift n./v.舉起
*lease n.租約
light adj./n./v.明亮的
leather n.皮革
lighten v.照亮
leave n./v.休假；許可；離開
lightning n.閃電；閃光
lecture n./v.授課
*lightweight n./adj.平均重量以下；不重要的人
lecturer n.講演者；講師
like prep.像；和·一樣
leg n.腿
like n./v.喜歡
*legacy n.遺產
*likelihood n.可能性
likely adj.很可能的
locate v.使…座落於
*likewise adv.同樣的
location n.選定路線
*liking n 愛好
lock n./v.鎖
lily n.百合花
*locomotive adj.移動的
limb n.肢；臂
*loft n.閣樓
limit n./v.限制
log n.原木
limitation n.限制
logic n.邏輯
limited adj.被限制的
logical adj.邏輯的
*limp v.跛行
*logo n.(=logotype)標識；商標
line n./v.線條；畫線於
lonely adj.寂寞的
linen n.亞麻布製品
*lonesome adj.寂寞的
*linger v.逗留
long v.渴望
*lingering adj.持久的
*longevity n.長壽
*linguist n.精通數種外國語言者
look n./v.看
*linguistics n.語言學
*loom v.隱約的或威脅性的出現
link n./v.連結；環結
*loop n.環形花狀
lion n.獅子
loose adj.鬆散的
lip n.嘴唇
*loosely adv.不嚴格地；寬鬆地
lipstick n.口紅
loosen v.放鬆
liquid n.液體
lord n.統治者
*liquidation n.清償
*lorry n.載貨卡車
liquor n.含酒精的飲料
lose v.丟失
list n./v.表；把…編列成表
loser n.失敗者
listen v.聽；聽從
loss n.喪失；遺失
listener n.聽眾
lot n.很多
*literacy n.識字；讀寫能力
lotion n.外用藥水；化妝水
literary adj.文學的
*lottery n.獎券；彩票
*literate adj.文雅的
*lotus n.蓮；忘憂樹
literature n.文學
loud adj.大聲的
*litter n.雜物；垃圾
loudspeaker n.揚聲器
little adj.小的
*lounge n./v.休息室；懶洋洋地坐或站
live adj.活的
lousy adj.不潔的；卑鄙的
live v.活著；過(生活)
*lovable adj.可愛的
*livelihood n.生計
love v./n.愛；喜歡
*lively adj.有生氣的
lovely adj.可愛的
liver n.肝臟；居住者
lover n.戀人
*livestock n.家畜
loving adj.愛的
living adj.活著的
low adj.低的
*lizard n.蜥蜴
lower adj./v.較低的；降下
load n./v.裝載；負擔
loyal adj.忠誠的
loaf n.一條麵包；遊蕩
loyalty n.忠誠
loan n./v.借出
*lubricant n.潤滑劑
lobby n.門廊；休息室
luck n.運氣
lobster n.龍蝦
lucky adj.幸運的
local adj.地方性的
*lucrative adj.可獲利的；賺錢的
luggage n.行李
*manhood n.成年；男子氣質
*luminous adj.明亮的；清楚的
mankind n.人類
lunar adj.陰曆的；月亮的
*manifestation n.顯示；發表
lunch n.午餐
*manifesto n.宣言；聲明
*luncheon n.午餐；午宴
*manipulate v.操縱
lung n.肺
manner n.方法；態度
luxury n.奢侈
manners n.禮貌；習俗
*lyric n.抒情詩
*manpower n.人力
*mansion n.大廈；官邸


M

manufacture n./v.製造業；製造
machine n.機器
manufacturer n.製造者
*machinegun n.機關槍
*manuscript n.草稿；手稿
machinery n.機械裝置
many adj./pron. 許多
mad adj 發瘋的；狂熱的
map n./v.地圖
madam n.夫人；太太；小姐
*marathon n.馬拉松賽跑
magazine n.雜誌；期刊
marble n.大理石
magic adj./n.有魔力的；魔法
March n.三月
magical adj.魔法的
march v.行軍；走過
magician n.魔術師
*mare n.母馬；母驢
magnet n.磁鐵
margin n.邊綠
magnetic adj.磁鐵的；帶磁性的
*marginal adj.空白處的；邊際的
magnificent adj.壯麗的
mark n./v.痕跡；記號
*magnify v.擴大；誇大；誇獎
market n./v.市場
maid n.少女
marriage n.結婚
*maiden n.少女
married adj.已婚的
mail n./v.郵件；郵寄
marry v.娶；嫁
main adj.主要的
*Mars n.戰神；火星
mainland n.大陸
*marshal n.元帥
*mainstream n.主流
*martial adj.軍事的
maintain v.保持
*marvel n.令人驚奇或驚喜的事物
*majestic adj.莊嚴的
marvelous adj.奇妙的
*majesty n.威嚴；王權
*masculine adj.男性的；陽性的
major adj./n./v.主要的；主修
mask n./v.面具
majority n.多數
mass n.大量
make v.做；到達；獲得
*massacre n.大屠殺
makeup n.裝扮；化妝品
*massage n.按摩
*malaria n.瘧疾
master n.主人；雇主
male adj./n.男性的；雄的
master v.做…主人；精通
*malicious adj.存心不良的
*masterpiece n.傑作；名著
mall n.大規模購物中心
*mastery n.控制；熟練
man n.男人
mat n.墊；草簾
manage(ment) v.(n)管理
match n./v.比賽；競賽
*manageable adj.能處理的
mate n.同伴
manager n.經理；管理人
material n.材料
mandarin n.國語
mathematical adj.數學的
mathematics/math n.數學
men n. man 的複數
matter n.事情；問題
*menace n.危險；威脅
matter v.有關係；要緊
mental adj.精神的
mature adj.成熟的
*mentality n.智力；心性
maturity n.成熟；完成
*mentally adv.智力不足的；心理有缺陷的
maximum n.最大限度
mention n./v.提及
May n.五月
*mentor n.導師
maybe adv.可能
menu n.菜單；項目單
mayor n.市長；鎮長
merchant n.商人
meadow n.草地
mercy n.慈悲
meal n.一餐
mere adj.僅僅的
mean adj.吝嗇的
merit n.價值；長處
mean v.表示…的意思
merry adj.歡樂的
meaning n.意義；重要性
mess n.紊亂
meaningful adj.意味深長的
message n.消息
meaningless adj.無意義的
messenger n.使者；信差
means n.手段；方法
metal n.金屬
meanwhile adv.其問；同時
*metaphor n.

*measles n.麻疹
*metaphysical adj.玄學的；形而上學的
measure(ment) v./n.測量
meter n.測量儀表；公尺
meat n.(食用的)肉
method n.方法
mechanical adj.機械的
microphone n.麥克風
*mechanics n.力學；機械學
microwave n.微波
medal n.獎章；紀念章
middle adj./n.中問的；中部
media n.媒體
midnight n.午夜
medical adj.醫學的
*mighty adj.強大的；偉大的
*medication n.藥物治療
*migration n.遷移
medicine n.藥；醫學
*mild adj.溫和的；順口的
*medieval adj.中古的；中世紀的
*mileage n.哩數
*meditation n.沉思；冥想
*militant adj.好戰的
medium n.中間；媒介
military adj./n.軍事的；軍隊
*meek adj.溫順的
milk n./v.牛奶
meet v.遇見
mill n./v.磨坊；碾碎
meeting n.會議
*milligram n.毫克
*melancholy n./adj.悲哀；憂鬱
million n.百萬
*mellow adj.香醇的；柔和的；老練的
millionaire n.百萬富翁
melody n.旋律
mind n./v.頭腦；注意；留意
melon n.甜瓜
mine n.礦；礦山
melt v.融化
miner n.礦工
member n.成員
*mingle v.混合
membership n.會員(資格)
*minimal adj.最低程度的
*memo n.備忘錄
minimum n.最低限度；極小
*memorable adj.值得紀念的
minister n.部長；外交使節
memorial adj./n.紀念的；紀念品
ministry n.牧師之職；內閣
memorize v.背誦；記憶
minor adj./n.較小的；次要的
minority n.少數
*monetary adj.貨幣的
minus prep./adj./n.負的
money n.錢
minute n.分鐘
monitor n./v.監視器；監控
miracle n.奇蹟
*monitor n.級長
*miraculously adv.神奇地
monk n.僧侶；修道士
mirror n./v.鏡子；反映
monkey n.猴子
*misbehave v.做不正當的事
*monopoly n.壟斷；專利
*miscellaneous adj.各式各樣的
*monotony n.單調
mischief n.危害；淘氣
monster n.怪物
*misconduct n.不規矩的行為；不當的處理
*monstrous adj.怪物的；恐怖的
miserable adj.不幸的
month n.月
misery n.不幸；悲慘
monthly adj.每月一次的
misfortune n.壞運氣；不幸
monument n.紀念碑；紀念館
*mishap n.災難
mood n.情緒
mislead v.誤導
moon n.月亮
miss v.錯過；想念
mop n./v.拖把
missile n.飛彈
moral adj.道德上的
missing adj.行蹤不明的
*morale n.士氣
mission n.使節團；使命
more adj./adv.更多的
*missionary n.傳教士
moreover adv.並且；此外
mist n.霧；迷濛
morning n.早晨
mistake n.錯誤；過失
*mortal adj.必死的
*mistress n.女主人
*mortar n.灰泥
misunderstand v.誤會
mosquito n.蚊
misunderstanding n.誤解
most adj./adv.最大程度地
mix v.混和
mostly adv.大部分
mixture n.混合物
motel n 汽車旅館
*moan v./n.呻吟(聲)
mother/mom n.母親；媽媽
*mob n.烏合之眾；無秩序的民眾
*motherhood n.母性
mobile adj./n 易；汽車
*motif n.主旨
*mock v.愚弄；嘲弄
motion n.運動；動機
model n.模型；模範
motivate v.給與動機
moderate adj.中等的
*motivation n.動機
modem adj.現代的
motor n.馬達；原動力
*modernization n.現代化
motorcycle n.機車
*modernize v.使現代化
*motto n.箴言；座右銘
modest adj.謙虛的
mountain n.山
modesty n.謹慎；謙遜
mountainous adj.多山的
moist adj. 潮溼的
*mourn v.悲悼
moisture n.溼氣；水份
mouse n.鼠；滑鼠
*molecule n.分子
mouth n.嘴；口
moment n.片刻
movable adj.可動的
*momentary adj.短暫的
move(ment) v.(n.)使移動；使感動
*momentum n.動量；動向
movie n.電影
Monday n.星期一
Mrs. n.太太
much adj./adv./n.許多的
nearly adv.幾乎
mud n.泥
nearsighted adj.近視的
muddy adj.泥的；骯髒的
neat adj.整潔的
*multiple adj.多重的
necessary adj.必需的
murder n./v.謀殺
necessity n.必需；必需品
murderer n.兇手
neck n.頸；脖子
murmur n./V.私語
necklace n.項鍊
muscle n.肌肉
necktie n.領帶；領結
*muscular adj.肌肉的
need v./n.需要
*muse n.繆思女神；詩興
needle n.針
museum n.博物館
*needy adj.非常貧窮的
mushroom n./v.香茹；蘑蘋狀的束西
negative adj./n.否定的
music n.音樂
neglect v.忽視
musical adj./n.音樂的
*negligible adj.不重要的
musician n.音樂家
*negotiable adj.可協商的
*mustache n.鬚
negotiate v.談判
*mustard n.芥末
neighbor n.鄰居
*mute adj.沉默的
neighborhood n.鄰近地區
*mutton n.羊肉
neither adj./adv./pron./conj. 兩者都不
mutual adj.相互的
nephew n.姪兒；外甥
mysterious adj.神祕的
nerve n.神經
mystery n.神祕的事物
nervous adj.緊張的
*mythology n.神話學
nest n./v.築巢
net n./v.網；用網捕


N

never adv.永不
*nag v.不斷地挑剔
nevertheless adv.仍然；不過
nail n./v.釘子；指甲
new adj.新的
*naive adj. 天真的；樸素的
*newcomer n.新來者
naked adj. 裸體的
*newlywed n.新婚的人
name n./v.名字
news n.新聞
nap n./v.打盹
*newscaster n.新聞播報員
napkin n.餐巾
newspaper n.報紙
*narrate v.敘述
nice adj.好的
*narrative n.故事
*nickel n.鎳
narrow adj./v.狹窄的；限制
nickname n.綽號
nation n.國家；民族
niece n.姪女；外甥女
national adj.國家的
night n.夜
nationality n.國籍
*nightingale n.夜鶯
native adj./n.本國的
nightmare n.惡夢
natural adj.自然的
nine adj./n.九個
*naturally adv.自然地
nineteen adj./n.十九
nature n.自然
ninety adj./n.九十
naughty adj.頑皮的
*nitrogen n.氮
navy n.海軍
*nobility n.高貴；高尚
nearby adj./adv.附近的
noble adj.高貴的；貴族的
nod n./v.點頭；打瞌睡
*nurture n.養育；教養
noise n.噪音
nut n.堅果；瘋子
noisy adj.吵鬧的
*nutrition n.營養；營養學
*nominal adj.名義上的；不重要或無價值的


O

*nominate v.提名某人；指派
*nomination n.提名；任命
oak n.橡樹
*nominee n.被提名人
*oasis n.綠洲
none pron./adv.一點兒也沒
*oath n.誓約；詛咒
*nonetheless adv./conj.但是；仍然
obedient adj.順從的；孝順的
nonsense n.胡說
obey v.服從；聽從
noodle n.麵條
*obituary n.訃聞
*noodle n.笨人；傻瓜
object n.物體；目標
noon n.中午
